State,MethAcq,Drug,Nt Wt,Potency,NtWt*Potency,PricePerCocGram,Seize Year,Seize Month,Price,StudyMonth
IL,P,COCAINE HYDROCHLORIDE,26.2,30.07784415,7.880395168,132.9882547,1997,10,1048,34
IL,P,COCAINE HYDROCHLORIDE,15.81,17.5396304,2.773015567,415.0715971,1998,2,1151,38
IL,P,COCAINE HYDROCHLORIDE,46.34,96.08208829,44.52443971,35.46366917,2000,1,1579,61
IL,P,COCAINE HYDROCHLORIDE,55.76,47.85515036,26.68403184,76.63759405,2005,4,2045,124
IL,P,COCAINE HYDROCHLORIDE,56,95.53922871,53.50196808,38.78362002,2005,4,2075,124
IL,P,COCAINE HYDROCHLORIDE,56.24,12.45040971,7.002110424,138.1012211,2004,2,967,110
IL,P,COCAINE HYDROCHLORIDE,83.85,91.19552282,76.46744588,45.98035098,2001,2,3516,74
IL,P,COCAINE HYDROCHLORIDE,238.56,86.17781854,205.5858039,37.06481603,1995,7,7620,7
IL,P,COCAINE HYDROCHLORIDE,0.32,0,0,#DIV/0!,1998,7,21,43
IL,P,COCAINE HYDROCHLORIDE,0.68,101.5899537,0.690811685,150.5475403,2001,12,104,84
IL,P,COCAINE HYDROCHLORIDE,2.74,93.35145083,2.557829753,102.4305858,2000,2,262,62
IL,P,COCAINE HYDROCHLORIDE,14,57.47395235,8.046353329,79.53913702,2004,10,640,118
IL,P,COCAINE HYDROCHLORIDE,27.07,69.32113492,18.76523122,45.82943795,1998,12,860,48
IL,P,COCAINE HYDROCHLORIDE,27.3,99.72286065,27.22434096,6.09748461,2002,2,166,86
IL,P,COCAINE HYDROCHLORIDE,26.03,96.77594273,25.19077789,54.42467898,2001,7,1371,79
IL,P,COCAINE HYDROCHLORIDE,27.31,94.70993739,25.8652839,33.59715684,2002,4,869,88
IL,P,COCAINE HYDROCHLORIDE,49.61,99.47255568,49.34833487,34.14502241,1997,3,1685,27
IL,P,COCAINE HYDROCHLORIDE,56.28,19.91910475,11.21047215,134.9630934,1998,1,1513,37
IL,P,COCAINE HYDROCHLORIDE,54.33,91.92401084,49.94231509,39.46553131,1999,3,1971,51
IL,P,COCAINE HYDROCHLORIDE,83.31,94.82981801,79.00272139,36.51772938,1996,9,2885,21
IL,P,COCAINE HYDROCHLORIDE,111.45,24.55238264,27.36363045,4.970100742,1995,5,136,5
IL,P,COCAINE HYDROCHLORIDE,145.4,16.71582561,24.30481044,271.0163083,1997,5,6587,29
IL,P,COCAINE HYDROCHLORIDE,0.28,92.87487823,0.260049659,49.99045201,1995,9,13,9
IL,P,COCAINE HYDROCHLORIDE,6.67,90.1807529,6.015056219,31.08865374,2002,12,187,96
IL,P,COCAINE HYDROCHLORIDE,3.6,74.43711751,2.67973623,201.8855415,1996,2,541,14
IL,P,COCAINE HYDROCHLORIDE,26.14,92.741273,24.24256876,33.74229885,2002,2,818,86
IL,P,COCAINE HYDROCHLORIDE,13.62,74.19072251,10.10477641,79.96218496,1996,8,808,20
IL,P,COCAINE HYDROCHLORIDE,27.9,89.66996481,25.01792018,38.33252297,2002,9,959,93
IL,P,COCAINE HYDROCHLORIDE,27.9,87.05728164,24.28898158,43.92938406,1999,3,1067,51
IL,P,COCAINE HYDROCHLORIDE,26.36,89.33132992,23.54773857,55.37686756,1999,3,1304,51
IL,P,COCAINE HYDROCHLORIDE,56.84,91.16964484,51.82082612,3.319128869,1997,10,172,34
IL,P,COCAINE HYDROCHLORIDE,57.97,58.28402841,33.78725127,67.06671644,1999,5,2266,53
IL,P,COCAINE HYDROCHLORIDE,50.95,75.42886578,38.43100712,66.30063043,1995,9,2548,9
IL,P,COCAINE HYDROCHLORIDE,50.48,68.62800615,34.6434175,69.6813471,2002,3,2414,87
IL,P,COCAINE HYDROCHLORIDE,111.64,67.0979561,74.90815819,48.56613869,2004,1,3638,109
IL,P,COCAINE HYDROCHLORIDE,515.9,25.34863621,130.7736142,114.2355826,1996,6,14939,18
IL,P,COCAINE HYDROCHLORIDE,0.138,87.38663187,0.120593552,82.92317322,1995,12,10,12
IL,P,COCAINE HYDROCHLORIDE,4.42,25.8361186,1.141956442,175.1380286,1997,9,200,33
IL,P,COCAINE HYDROCHLORIDE,27.75,87.4100788,24.25629687,31.37329677,2004,5,761,113
IL,P,COCAINE HYDROCHLORIDE,27.5,89.65680939,24.65562258,32.73087091,2004,12,807,120
IL,P,COCAINE HYDROCHLORIDE,30.48,85.67402856,26.11344391,30.90362202,2002,3,807,87
IL,P,COCAINE HYDROCHLORIDE,28.1,85.07071149,23.90486993,15.01786042,1998,8,359,44
IL,P,COCAINE HYDROCHLORIDE,28.53,108.3546157,30.91357185,20.92931878,2002,5,647,89
IL,P,COCAINE HYDROCHLORIDE,31.51,68.24707094,21.50465205,53.66280734,1996,4,1154,16
IL,P,COCAINE HYDROCHLORIDE,55.82,44.74398622,24.97609311,80.83730276,2004,6,2019,114
IL,P,COCAINE HYDROCHLORIDE,84.7,82.79882147,70.13060178,41.19457023,1999,3,2889,51
IL,P,COCAINE HYDROCHLORIDE,100.99,85.47793906,86.32417066,37.23175069,1996,12,3214,24
IL,P,COCAINE HYDROCHLORIDE,28.3,40.64319351,11.50202376,78.94262946,1997,3,908,27
IL,P,COCAINE HYDROCHLORIDE,76.31,68.72906051,52.44714608,12.5840975,1998,10,660,46
IL,P,COCAINE HYDROCHLORIDE,111.15,99.20644044,110.2679585,66.51977688,2001,8,7335,80
IL,P,COCAINE HYDROCHLORIDE,1.9,101.3644085,1.925923761,66.46161318,1999,11,128,59
IL,P,COCAINE HYDROCHLORIDE,27.72,87.13668274,24.15428846,14.20037691,1997,2,343,26
IL,P,COCAINE HYDROCHLORIDE,27.99,93.32510371,26.12169653,33.34392921,2001,7,871,79
IL,P,COCAINE HYDROCHLORIDE,27.24,79.68709229,21.70676394,39.066164,2003,12,848,108
IL,P,COCAINE HYDROCHLORIDE,26.29,75.90795219,19.95620063,46.50183756,2005,5,928,125
IL,P,COCAINE HYDROCHLORIDE,21,96.53743546,20.27286145,48.29116021,2000,3,979,63
IL,P,COCAINE HYDROCHLORIDE,28.07,83.72931997,23.50282012,39.65481569,1995,11,932,11
IL,P,COCAINE HYDROCHLORIDE,27.59,100.8759859,27.83168452,35.64283,2005,5,992,125
IL,P,COCAINE HYDROCHLORIDE,62.06,89.00288095,55.23518791,0.144835209,2004,9,8,117
IL,P,COCAINE HYDROCHLORIDE,27.86,87.79922907,24.46086522,37.1205185,1998,3,908,39
IL,P,COCAINE HYDROCHLORIDE,28.2,99.18916939,27.97134577,43.25855503,1998,2,1210,38
IL,P,COCAINE HYDROCHLORIDE,55.9,98.9690683,55.32370918,35.0844155,1996,11,1941,23
IL,P,COCAINE HYDROCHLORIDE,498.3,2.533937285,12.62660949,1031.789255,1998,7,13028,43
IL,P,COCAINE HYDROCHLORIDE,28.01,8.015549393,2.245155385,428.9235419,1996,8,963,20
IL,P,COCAINE HYDROCHLORIDE,28.1,41.98083359,11.79661424,84.85485579,2004,6,1001,114
IL,P,COCAINE HYDROCHLORIDE,55.9,90.74503197,50.72647287,36.03641051,2002,3,1828,87
IL,P,COCAINE HYDROCHLORIDE,55.5,64.13624933,35.59561838,54.47299663,2004,11,1939,119
IL,P,COCAINE HYDROCHLORIDE,54.87,93.47188551,51.28802358,47.30149128,2002,6,2426,90
IL,P,COCAINE HYDROCHLORIDE,110.71,44.10993518,48.83410924,150.1204816,1999,8,7331,56
IL,P,COCAINE HYDROCHLORIDE,1002,87.80422154,879.7982998,23.47356207,2001,2,20652,74
IL,P,COCAINE HYDROCHLORIDE,1004.59,88.8121756,892.1982348,8.932992343,1997,10,7970,34
IL,P,COCAINE HYDROCHLORIDE,0.672,49.50840087,0.332696454,120.2297155,2004,6,40,114
IL,P,COCAINE HYDROCHLORIDE,0.571,22.57917511,0.12892709,674.7999982,2000,4,87,64
IL,P,COCAINE HYDROCHLORIDE,1.795,51.10645929,0.917360944,44.69342221,1998,1,41,37
IL,P,COCAINE HYDROCHLORIDE,27.95,38.56598818,10.7791937,78.57730586,2004,2,847,110
IL,P,COCAINE HYDROCHLORIDE,27.53,89.97910286,24.77124702,38.43165422,2001,1,952,73
IL,P,COCAINE HYDROCHLORIDE,27.54,9.430630847,2.597195735,169.0284617,1996,4,439,16
IL,P,COCAINE HYDROCHLORIDE,27.8,97.44982557,27.09105151,46.25143471,1996,4,1253,16
IL,P,COCAINE HYDROCHLORIDE,118.8,69.27253228,82.29576835,63.36899338,2003,6,5215,102
IL,P,COCAINE HYDROCHLORIDE,3.07,63.39898216,1.946348752,89.91194398,1998,11,175,47
IL,P,COCAINE HYDROCHLORIDE,14,86.76562077,12.14718691,43.05523608,2000,2,523,62
IL,P,COCAINE HYDROCHLORIDE,24.63,91.03327585,22.42149584,35.94764621,1999,6,806,54
IL,P,COCAINE HYDROCHLORIDE,28,91.44502948,25.60460826,46.90561902,2002,3,1201,87
IL,P,COCAINE HYDROCHLORIDE,51.8,68.36408984,35.41259854,45.63347697,1997,3,1616,27
IL,P,COCAINE HYDROCHLORIDE,56.1,95.15245594,53.38052778,34.30089728,1996,11,1831,23
IL,P,COCAINE HYDROCHLORIDE,1.5,54.27841381,0.814176207,133.8776533,2000,6,109,66
IL,P,COCAINE HYDROCHLORIDE,1.236,46.19043555,0.570913783,45.54102695,2003,12,26,108
IL,P,COCAINE HYDROCHLORIDE,14.13,40.51538834,5.724824373,93.45264853,2004,2,535,110
IL,P,COCAINE HYDROCHLORIDE,28.1,80.17667798,22.52964651,38.92648735,1998,10,877,46
IL,P,COCAINE HYDROCHLORIDE,23.58,48.24331392,11.37577342,77.18156537,2003,9,878,105
IL,P,COCAINE HYDROCHLORIDE,26,96.50183008,25.09047582,33.75782931,1995,9,847,9
IL,P,COCAINE HYDROCHLORIDE,27.66,71.05443571,19.65365692,47.16679466,1997,9,927,33
IL,P,COCAINE HYDROCHLORIDE,25.6,90.20517185,23.09252399,32.47804355,2005,8,750,128
IL,P,COCAINE HYDROCHLORIDE,26.73,87.80614093,23.47058147,46.01505086,1997,9,1080,33
IL,P,COCAINE HYDROCHLORIDE,24.4,82.72364415,20.18456917,53.0603349,2002,1,1071,85
IL,P,COCAINE HYDROCHLORIDE,52.7,60.38044006,31.82049191,55.78166438,2000,6,1775,66
IL,P,COCAINE HYDROCHLORIDE,110.85,1.291674739,1.431821448,3274.849672,2001,3,4689,75
IL,P,COCAINE HYDROCHLORIDE,0.04,0,0,#DIV/0!,2005,9,10,129
IL,P,COCAINE HYDROCHLORIDE,0.13,90.41291355,0.117536788,51.04784742,2002,1,6,85
IL,P,COCAINE HYDROCHLORIDE,0.46,40.42336977,0.185947501,252.7595142,1998,5,47,41
IL,P,COCAINE HYDROCHLORIDE,3.19,70.09906946,2.236160316,94.35817214,1999,10,211,58
IL,P,COCAINE HYDROCHLORIDE,5.06,29.77009082,1.506366596,181.2307846,2003,2,273,98
IL,P,COCAINE HYDROCHLORIDE,6.39,18.79396654,1.200934462,262.2957456,2001,8,315,80
IL,P,COCAINE HYDROCHLORIDE,6.72,88.05318942,5.917174329,82.97879574,2004,10,491,118
IL,P,COCAINE HYDROCHLORIDE,6.89,98.79129091,6.806719944,17.62963674,1995,11,120,11
IL,P,COCAINE HYDROCHLORIDE,26.6,74.50815007,19.81916792,46.82335827,2002,1,928,85
IL,P,COCAINE HYDROCHLORIDE,25.59,73.42565159,18.78962424,50.66626069,2001,11,952,83
IL,P,COCAINE HYDROCHLORIDE,29.04,94.11170029,27.33003777,13.68457677,1995,9,374,9
IL,P,COCAINE HYDROCHLORIDE,28.01,72.06687457,20.18593157,75.05227069,1996,6,1515,18
IL,P,COCAINE HYDROCHLORIDE,51.7,100.0108253,51.70559669,35.54740913,2000,12,1838,72
IL,P,COCAINE HYDROCHLORIDE,53.98,21.97060487,11.85973251,169.1437812,1995,9,2006,9
IL,P,COCAINE HYDROCHLORIDE,84.7,38.94108746,32.98310108,97.29224648,2001,6,3209,78
IL,P,COCAINE HYDROCHLORIDE,140.65,89.6220791,126.0534543,33.27159914,1997,8,4194,32
IL,P,COCAINE HYDROCHLORIDE,111.6,84.86860416,94.71336224,30.15414016,2000,5,2856,65
IL,P,COCAINE HYDROCHLORIDE,247.8,73.3595807,181.785041,35.86653756,2005,10,6520,130
IL,P,COCAINE HYDROCHLORIDE,1003.6,93.38392438,937.2010651,23.31623471,2004,11,21852,119
IL,P,COCAINE HYDROCHLORIDE,3.4,58.18145285,1.978169397,77.84975353,1998,9,154,45
IL,P,COCAINE HYDROCHLORIDE,3,73.15984119,2.194795236,79.27846624,2000,6,174,66
IL,P,COCAINE HYDROCHLORIDE,2.29,7.184605672,0.16452747,291.7445946,2002,12,48,96
IL,P,COCAINE HYDROCHLORIDE,4.17,77.36768773,3.226232579,44.01418575,2004,1,142,109
IL,P,COCAINE HYDROCHLORIDE,8.21,1.991944987,0.163538683,4971.300874,1998,8,813,44
IL,P,COCAINE HYDROCHLORIDE,27.74,51.0752274,14.16826808,60.34611959,2000,2,855,62
IL,P,COCAINE HYDROCHLORIDE,24.83,11.6746362,2.898812169,21.04310195,2001,12,61,84
IL,P,COCAINE HYDROCHLORIDE,23.05,58.86428606,13.56821794,70.9009838,1995,11,962,11
IL,P,COCAINE HYDROCHLORIDE,25.57,71.62281878,18.31395476,71.63936009,2005,12,1312,132
IL,P,COCAINE HYDROCHLORIDE,46.8,83.52113218,39.08788986,50.62949182,2000,7,1979,67
IL,P,COCAINE HYDROCHLORIDE,1.68,33.92107715,0.569874096,182.4964509,1997,6,104,30
IL,P,COCAINE HYDROCHLORIDE,0.537,50.09490868,0.26900966,468.3846676,2003,3,126,99
IL,P,COCAINE HYDROCHLORIDE,55.33,29.16272595,16.13573627,192.3060683,1997,3,3103,27
IL,P,COCAINE HYDROCHLORIDE,0.58,50.13920626,0.290807396,361.0637189,1995,8,105,8
IL,P,COCAINE HYDROCHLORIDE,0.57,92.63450779,0.528016694,100.3756142,2005,4,53,124
IL,P,COCAINE HYDROCHLORIDE,1.7,77.79937507,1.322589376,81.65799752,2005,11,108,131
IL,P,COCAINE HYDROCHLORIDE,0.73,83.16569875,0.607109601,6.588596184,1995,9,4,9
IL,P,COCAINE HYDROCHLORIDE,1.06,88.58245758,0.93897405,230.0383061,2003,11,216,107
IL,P,COCAINE HYDROCHLORIDE,2.55,78.67116145,2.006114617,93.71348896,2000,3,188,63
IL,P,COCAINE HYDROCHLORIDE,2.38,85.90261266,2.044482181,115.9217733,2004,9,237,117
IL,P,COCAINE HYDROCHLORIDE,3.22,64.09151857,2.063746898,108.5404418,2005,1,224,121
IL,P,COCAINE HYDROCHLORIDE,9.62,92.07199681,8.857326094,30.821943,2000,7,273,67
IL,P,COCAINE HYDROCHLORIDE,4.56,93.6306027,4.269555483,110.7843666,1996,5,473,17
IL,P,COCAINE HYDROCHLORIDE,22.53,54.06201403,12.18017176,53.77592475,1997,11,655,35
IL,P,COCAINE HYDROCHLORIDE,25.16,38.94316058,9.798099203,162.0722517,1997,2,1588,26
IL,P,COCAINE HYDROCHLORIDE,110.23,58.79657213,64.81146146,60.6065642,1996,1,3928,13
IL,P,COCAINE HYDROCHLORIDE,90.4,0,0,#DIV/0!,1997,1,21,25
IL,P,COCAINE HYDROCHLORIDE,1.27,91.01954533,1.155948226,22.49235686,1998,6,26,42
IL,P,COCAINE HYDROCHLORIDE,1.16,7.585255336,0.087988962,1795.679783,2001,7,158,79
IL,P,COCAINE HYDROCHLORIDE,1.19,63.07345052,0.750574061,269.1273393,1995,1,202,1
IL,P,COCAINE HYDROCHLORIDE,6.33,34.5432911,2.186590327,114.7905929,1998,9,251,45
IL,P,COCAINE HYDROCHLORIDE,5.98,13.78647254,0.824431058,104.3143622,2005,4,86,124
IL,P,COCAINE HYDROCHLORIDE,3.5,85.17331697,2.981066094,137.1992392,1995,8,409,8
IL,P,COCAINE HYDROCHLORIDE,3.68,75.29517783,2.770862544,154.1036386,1997,8,427,32
IL,P,COCAINE HYDROCHLORIDE,27.4,94.36422826,25.85579854,40.0683815,1999,1,1036,49
IL,P,COCAINE HYDROCHLORIDE,28.09,92.67297372,26.03183832,36.30170057,1998,10,945,46
IL,P,COCAINE HYDROCHLORIDE,26.59,33.74124191,8.971796224,157.7164666,1999,8,1415,56
IL,P,COCAINE HYDROCHLORIDE,55.59,65.76626304,36.55946562,82.68720422,1998,9,3023,45
IL,P,COCAINE HYDROCHLORIDE,254.86,71.49897003,182.222275,40.86218328,1995,6,7446,6
IL,P,COCAINE HYDROCHLORIDE,4.87,75.18080065,3.661304991,119.9026033,2000,7,439,67
IL,P,COCAINE HYDROCHLORIDE,11.19,43.96631344,4.919830474,111.7924699,1998,5,550,41
IL,P,COCAINE HYDROCHLORIDE,9.82,75.66069448,7.429880198,89.63805368,2005,3,666,123
IL,P,COCAINE HYDROCHLORIDE,10.2,71.49070901,7.292052319,97.36627892,2005,6,710,126
IL,P,COCAINE HYDROCHLORIDE,25.79,11.39785582,2.939507017,369.1095118,2001,3,1085,75
IL,P,COCAINE HYDROCHLORIDE,17.35,98.41326335,17.07470119,83.63250308,1998,9,1428,45
IL,P,COCAINE HYDROCHLORIDE,55.66,95.99531709,53.43099349,18.52857181,2000,4,990,64
IL,P,COCAINE HYDROCHLORIDE,49.76,43.98740376,21.88813211,91.32803063,1996,7,1999,19
IL,P,COCAINE HYDROCHLORIDE,55.26,76.71501987,42.39271998,53.92435307,1997,5,2286,29
IL,P,COCAINE HYDROCHLORIDE,59.21,76.08637254,45.05074118,58.75597006,2001,10,2647,82
IL,P,COCAINE HYDROCHLORIDE,55.18,64.26754802,35.46283299,86.54130933,1999,8,3069,56
IL,P,COCAINE HYDROCHLORIDE,28,52.83170663,14.79287786,12.37081802,1999,3,183,51
IL,P,COCAINE HYDROCHLORIDE,27.7,35.25350704,9.765221449,121.3490146,1997,5,1185,29
IL,P,COCAINE HYDROCHLORIDE,27.25,22.79329332,6.21117243,235.5432918,1995,7,1463,7
IL,P,COCAINE HYDROCHLORIDE,45.89,17.09454629,7.844687291,144.811381,1997,4,1136,28
IL,P,COCAINE HYDROCHLORIDE,6.9,29.17723127,2.013228958,215.5740897,1998,7,434,43
IL,P,COCAINE HYDROCHLORIDE,27.53,36.16980721,9.957547925,97.81524602,2005,11,974,131
IL,P,COCAINE HYDROCHLORIDE,24.17,72.29970717,17.47483922,66.9534057,2001,7,1170,79
IL,P,COCAINE HYDROCHLORIDE,29.3,75.01436463,21.97920884,69.11076788,1997,11,1519,35
IL,P,COCAINE HYDROCHLORIDE,29.72,67.7911144,20.1475192,78.71936908,1995,7,1586,7
IL,P,COCAINE HYDROCHLORIDE,28.51,40.61121402,11.57825712,156.2411321,2004,7,1809,115
IL,P,COCAINE HYDROCHLORIDE,1.5,31.31646,0.4697469,779.1429812,2004,10,366,118
IL,P,COCAINE HYDROCHLORIDE,28.3,30.60281833,8.660597588,125.0491076,2004,6,1083,114
IL,P,COCAINE HYDROCHLORIDE,27.7,45.21656703,12.52498907,103.3134634,1999,2,1294,50
IL,P,COCAINE HYDROCHLORIDE,27.6,81.33704662,22.44902487,37.68537854,2002,11,846,95
IL,P,COCAINE HYDROCHLORIDE,28.25,36.12597238,10.2055872,143.7447911,2005,12,1467,132
IL,P,COCAINE HYDROCHLORIDE,26.6,47.00788575,12.50409761,131.9567434,2001,9,1650,81
IL,P,COCAINE HYDROCHLORIDE,55.08,18.74644413,10.32554142,233.4018044,1997,9,2410,33
IL,P,COCAINE HYDROCHLORIDE,82.27,32.34306812,26.60864214,199.1082436,2002,6,5298,90
IL,P,COCAINE HYDROCHLORIDE,2.16,104.9446975,2.266805465,145.1381713,2000,5,329,65
IL,P,COCAINE HYDROCHLORIDE,7.2,41.89038052,3.016107398,224.7930563,2002,4,678,88
IL,P,COCAINE HYDROCHLORIDE,28.26,63.24275273,17.87240192,65.7438214,2003,6,1175,102
IL,P,COCAINE HYDROCHLORIDE,28.42,36.6880078,10.42673182,115.1847023,2004,3,1201,111
IL,P,COCAINE HYDROCHLORIDE,26.8,12.64765294,3.389570988,318.3293708,2003,6,1079,102
IL,P,COCAINE HYDROCHLORIDE,27.5,8.865037908,2.437885425,668.2020343,1997,7,1629,31
IL,P,COCAINE HYDROCHLORIDE,56.22,59.91720331,33.6854517,78.49085782,2001,3,2644,75
IL,P,COCAINE HYDROCHLORIDE,2.11,96.30329057,2.031999431,180.6102868,1998,2,367,38
IL,P,COCAINE HYDROCHLORIDE,7,60.36611722,4.225628205,96.7903422,1997,11,409,35
IL,P,COCAINE HYDROCHLORIDE,27.94,44.43667161,12.41560605,40.19135257,1997,5,499,29
IL,P,COCAINE HYDROCHLORIDE,31.25,30.74380654,9.607439543,127.2971841,1995,4,1223,4
IL,P,COCAINE HYDROCHLORIDE,27.75,52.55873774,14.58504972,88.72098653,1998,7,1294,43
IL,P,COCAINE HYDROCHLORIDE,26.11,58.67153326,15.31913733,93.28201509,1997,2,1429,26
IL,P,COCAINE HYDROCHLORIDE,25.5,65.12681945,16.60733896,79.54314675,1997,12,1321,36
IL,P,COCAINE HYDROCHLORIDE,56.1,69.84599429,39.1836028,26.56723542,2005,3,1041,123
IL,P,COCAINE HYDROCHLORIDE,114.87,39.21832064,45.05008492,12.40841168,2004,8,559,116
IL,P,COCAINE HYDROCHLORIDE,1.65,62.58129645,1.032591391,178.1924598,2002,5,184,89
IL,P,COCAINE HYDROCHLORIDE,0.76,96.57627793,0.733979712,283.3865794,2001,5,208,77
IL,P,COCAINE HYDROCHLORIDE,5.29,90.98833116,4.813282718,12.67326346,1999,1,61,49
IL,P,COCAINE HYDROCHLORIDE,7.3,31.07749734,2.268657306,183.8091628,2002,6,417,90
IL,P,COCAINE HYDROCHLORIDE,7.2,86.39517087,6.220452303,69.28756608,2003,4,431,100
IL,P,COCAINE HYDROCHLORIDE,25.69,53.57217189,13.76269096,85.23042503,1996,10,1173,22
IL,P,COCAINE HYDROCHLORIDE,26.51,61.01271756,16.17447142,74.50011616,2001,9,1205,81
IL,P,COCAINE HYDROCHLORIDE,232.2,3.632629361,8.434965376,85.83319169,1995,6,724,6
IL,P,COCAINE HYDROCHLORIDE,26.6,18.32488458,4.874419299,99.49903163,1996,7,485,19
IL,P,COCAINE HYDROCHLORIDE,25.42,88.54729176,22.50872157,1.86594338,1997,4,42,28
IL,P,COCAINE HYDROCHLORIDE,48.01,43.59408321,20.92951935,123.366426,2005,8,2582,128
IL,P,COCAINE HYDROCHLORIDE,0.92,25.83154071,0.237650175,214.6011468,2004,8,51,116
IL,P,COCAINE HYDROCHLORIDE,1.65,56.21895826,0.927612811,79.77466363,2000,4,74,64
IL,P,COCAINE HYDROCHLORIDE,1.89,28.8066735,0.544446129,202.0401911,1996,3,110,15
IL,P,COCAINE HYDROCHLORIDE,2.36,38.79101052,0.915467848,116.8801288,2000,11,107,71
IL,P,COCAINE HYDROCHLORIDE,2.41,22.92891609,0.552586878,191.8250401,2002,8,106,92
IL,P,COCAINE HYDROCHLORIDE,1.99,96.8474303,1.927263863,130.7553184,2001,2,252,74
IL,P,COCAINE HYDROCHLORIDE,26.81,82.75490887,22.18659107,24.60945885,2004,5,546,113
IL,P,COCAINE HYDROCHLORIDE,25.73,4.525995473,1.164538635,1221.943143,1998,3,1423,39
IL,P,COCAINE HYDROCHLORIDE,26.43,40.54991058,10.71734137,30.79121852,2004,10,330,118
IL,P,COCAINE HYDROCHLORIDE,28.06,71.60271075,20.09172064,70.22793246,2004,6,1411,114
IL,P,COCAINE HYDROCHLORIDE,57.1,64.47366913,36.81446507,1.521141211,1996,9,56,21
IL,P,COCAINE HYDROCHLORIDE,111.49,75.9124551,84.63479619,69.98303613,1999,9,5923,57
IL,P,COCAINE HYDROCHLORIDE,0.94,87.84817827,0.825772876,96.87893893,2005,8,80,128
IL,P,COCAINE HYDROCHLORIDE,27.73,97.03172289,26.90689676,55.52479773,2002,3,1494,87
IL,P,COCAINE HYDROCHLORIDE,26.43,39.06909157,10.3259609,187.7791344,2003,7,1939,103
IL,P,COCAINE HYDROCHLORIDE,29.78,19.21273358,5.721552059,350.6041681,2002,10,2006,94
IL,P,COCAINE HYDROCHLORIDE,28.37,36.22239595,10.27629373,102.3715386,2001,9,1052,81
IL,P,COCAINE HYDROCHLORIDE,55.76,90.99967513,50.74141885,52.65915026,2003,2,2672,98
IL,P,COCAINE HYDROCHLORIDE,46.29,23.98111143,11.10085648,288.4462119,2002,10,3202,94
IL,P,COCAINE HYDROCHLORIDE,0.43,86.11385419,0.370289573,270.0589141,2005,10,100,130
IL,P,COCAINE HYDROCHLORIDE,1.58,64.22285013,1.014721032,101.5057309,1996,12,103,24
IL,P,COCAINE HYDROCHLORIDE,1.56,82.43613869,1.286003764,164.0741699,2004,4,211,112
IL,P,COCAINE HYDROCHLORIDE,4.694,91.65918894,4.302482329,376.7592464,2000,2,1621,62
IL,P,COCAINE HYDROCHLORIDE,28.25,98.78917128,27.90794089,40.99191713,1995,4,1144,4
IL,P,COCAINE HYDROCHLORIDE,110.7,43.545342,48.20469359,25.37097342,1999,1,1223,49
IL,P,COCAINE HYDROCHLORIDE,49.66,45.2331316,22.46277315,116.1922432,1999,8,2610,56
IL,P,COCAINE HYDROCHLORIDE,0.1346,96.72631385,0.130193618,153.6173604,2003,3,20,99
IL,P,COCAINE HYDROCHLORIDE,24.46,56.53986079,13.82964995,76.28537265,2004,12,1055,120
IL,P,COCAINE HYDROCHLORIDE,27.64,53.81584713,14.87470015,78.85873251,2001,4,1173,76
IL,P,COCAINE HYDROCHLORIDE,24.44,36.38880419,8.893423743,144.7136713,1999,7,1287,55
IL,P,COCAINE HYDROCHLORIDE,52.6,57.23515689,30.10569252,56.26842826,1998,5,1694,41
IL,P,COCAINE HYDROCHLORIDE,1.41,74.88800094,1.055920813,202.6667126,2000,10,214,70
IL,P,COCAINE HYDROCHLORIDE,27.6,88.44521347,24.41087892,32.11682802,2005,3,784,123
IL,P,COCAINE HYDROCHLORIDE,27.9,90.91913593,25.36643892,1.537464526,1995,11,39,11
IL,P,COCAINE HYDROCHLORIDE,27.9,78.06192892,21.77927817,53.16980622,2004,1,1158,109
IL,P,COCAINE HYDROCHLORIDE,27.79,45.72700379,12.70753435,94.51085999,1997,6,1201,30
IL,P,COCAINE HYDROCHLORIDE,25.53,54.79073417,13.98807443,55.11837985,1999,10,771,58
IL,P,COCAINE HYDROCHLORIDE,27.77,54.77386206,15.21070149,86.32080517,1997,4,1313,28
IL,P,COCAINE HYDROCHLORIDE,27.02,92.62976785,25.02856327,19.65754065,1997,1,492,25
IL,P,COCAINE HYDROCHLORIDE,26.13,94.69093333,24.74274088,52.98523742,1999,5,1311,53
IL,P,COCAINE HYDROCHLORIDE,55.79,28.02358955,15.63436061,121.9749274,1997,10,1907,34
IL,P,COCAINE HYDROCHLORIDE,78.46,98.1407862,77.00126085,47.75246482,2001,2,3677,74
IL,P,COCAINE HYDROCHLORIDE,12.6,38.65907851,4.871043892,131.5939692,2003,12,641,108
IL,P,COCAINE HYDROCHLORIDE,23.89,85.48242709,20.42175183,68.99506035,2004,4,1409,112
IL,P,COCAINE HYDROCHLORIDE,27.42,95.07166876,26.06865157,59.11314575,1998,4,1541,40
IL,P,COCAINE HYDROCHLORIDE,55,82.27699175,45.25234546,40.59458093,1999,5,1837,53
IL,P,COCAINE HYDROCHLORIDE,11.43,96.25212266,11.00161762,79.26107142,1998,11,872,47
IL,P,COCAINE HYDROCHLORIDE,27.1,56.22228556,15.23623939,85.3228915,2002,10,1300,94
IL,P,COCAINE HYDROCHLORIDE,25.44,88.42218223,22.49460316,67.26057754,1995,4,1513,4
IL,P,COCAINE HYDROCHLORIDE,54.97,82.39544421,45.29277568,55.19644054,2000,4,2500,64
